arg-id,argument
Acsv-934_1,水素への支援は再生可能エネルギーに充てられるべきであり、コストが安く早期に脱炭素に貢献できる。
Acsv-935_0,水素発電は二酸化炭素を排出しないため、地球温暖化の影響を抑えることができる。
Acsv-936_0,有害物質の低減のために水素発電を推進すべき
Acsv-936_1,水素発電は二酸化硫黄や窒素酸化物などの大気汚染物質を排出しないため、環境や健康への負担を軽減する
Acsv-937_0,水素発電を推進すべきである
Acsv-937_1,水素技術の開発や輸出は新しい産業の創出や経済成長の原動力になる
Acsv-937_2,技術力の高い国にとって国際競争力を高めるチャンスである
Acsv-938_0,エネルギー安全保障のために水素発電を推進すべき
Acsv-938_1,水素はさまざまな資源から生産でき、輸入に頼らないエネルギー供給を実現する手段となる
Acsv-938_2,水素発電によりエネルギー自給率が向上し、供給リスクが低減する
Acsv-939_0,燃料アンモニアを活用した火力発電の脱炭素化を推進すべきである。
Acsv-939_1,水素社会推進法に基づき、低炭素燃料アンモニアサプライチェーンの構築を支援すべきである。
Acsv-939_2,長期脱炭素電源オークション等を通じて火力発電の脱炭素化を促進すべきである。
Acsv-939_3,2050年カーボンニュートラルの実現に向けて、次世代燃料である水素および燃料アンモニアを活用したトランジション電源としての火力発電の脱炭素化が必要である。
Acsv-940_0,水素発電を2040年までに3割にするべきである。
Acsv-941_0,持続可能な航空燃料（SAF）の導入促進は、航空分野の脱炭素化に不可欠である。
Acsv-941_1,SAFの供給目標の実現に向けた具体的な道筋をより明確にすべきである。
Acsv-942_0,SAFの大規模生産体制の構築、供給インフラの整備、価格競争力の確保に向けた支援策の拡充を要望する
Acsv-942_1,SAFの原料調達から製造、供給に至るサプライチェーン全体の最適化に向けた施策の検討をお願いしたい
Acsv-943_0,2050年にはe-SAFが世界のSAF製造量のおよそ半分を占める見込みであり、e-SAFサプライチェーンの早期構築が重要である。
Acsv-943_1,e-SAFの原料であるクリーン水素とCO2の競争力のある価格での調達、製造関連の国産技術の確立、新規産業創出、国外進出、国内外におけるe-SAF製造事業から消費側におけるオフテークの仕組みまで連携された支援が求められる。
Acsv-943_2,上流から下流に至る広範かつ柔軟な制度設計と支援策が必要である。
Acsv-944_0,国際水素サプライチェーン構築の遅れを懸念している。
Acsv-945_0,中部圏では低炭素水素の需要地が内陸部にあり、配送コストが割高になる可能性がある。
Acsv-945_1,化石燃料との価格差に着目した支援を行っても、需要家が利用可能なコストにはならないリスクがある。
Acsv-945_2,産業横断的に低炭素水素を利用できるよう、サプライチェーン構築に向けた支援を検討すべき。
Acsv-946_0,水素やアンモニアは余った電気で作成し、それを燃料電池として電気を作るべきである。
Acsv-946_1,水素やアンモニアを燃やすのは誤りである。
Acsv-948_0,太陽光や風力発電で生産された余剰電力を水素に変換することでエネルギーの無駄を減らせる
Acsv-948_1,持続可能なエネルギー供給システムを作り上げることが可能である
Acsv-949_0,再エネで生成した水素やアンモニアを混ぜて発電するよりも、元の再エネを電気として供給した方が良い。
Acsv-949_1,水素等は高温が必要なエネルギーのために使うべきであり、発電のために水素を使うのはもったいない。
Acsv-949_2,水素等の混合発電のための研究費、設備費、補助金、人材は再エネ発電に活用すべき。
Acsv-950_0,低炭素水素の利活用は、他に代替手段のないセクターに限定すべきである。
Acsv-950_1,再生可能エネルギーという代替手段がある電力セクターでの水素およびアンモニア燃料の利活用拡大には賛同できない。
Acsv-951_0,脱炭素化が難しい分野での水素の利活用の推進に賛同する。
Acsv-952_0,次世代エネルギーは国産を目指すべき
Acsv-952_1,次世代エネルギーを海外から輸送することは温室効果ガスを排出し、多額のコストがかかり、エネルギー安全保障上の問題を引き起こす
Acsv-953_0,国産水素を目指すべきである。
Acsv-953_1,国産の再生可能エネルギーで製造した水素等を最優先とするべきである。
Acsv-954_0,国産のグリーン水素でなければ意味がない
Acsv-954_1,他国からの輸入に頼るとコストの増加が予想される
Acsv-955_0,化石燃料由来の水素活用は、化石燃料インフラを延命させる可能性が高い。
Acsv-956_0,ハイブリッドカー、e-燃料、水素は非効率的な技術である。
Acsv-956_1,古い技術で金儲けを続ける企業への支援はやめるべきである。
Acsv-957_0,水素、アンモニア、CCUS、次世代革新炉への投資は化石燃料発電の延命に過ぎない。
Acsv-958_0,水素・アンモニア混焼によって石炭火力発電を延命させてはいけない
Acsv-958_1,そのような電源は誰も利用しない
Acsv-959_0,アンモニアは化石燃料由来のものであり、コストがかかる上に気候変動対策としての効果が低い。
Acsv-959_1,アンモニアの海外市場への展開は、海外の脱炭素化を遅らせる可能性がある。
Acsv-960_0,アンモニアは製造時に大量のCO2を排出するため、混焼しても脱炭素化につながらない。
Acsv-961_0,アンモニアは製造時に大量のCO2を排出するため、脱炭素化にはつながらない。
Acsv-961_1,アンモニアの輸送時にもCO2を排出し、エネルギーの輸入依存を解決できない。
Acsv-962_1,海外でアンモニアを製造する場合、輸送時にもCO2を排出し、エネルギーの輸入依存も解決できない。
Acsv-963_0,水素・アンモニア・CCUSを石炭火力温存に使うべきではない。
Acsv-963_1,石炭火力は2030年までに全廃が不可欠である。
